https://sail.usc.edu/publications/,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
https://medicine.uiowa.edu/pediatrics/profile/lane-strathearn,My lab aims to explore the neurobiology of early attachment relationships using functional MRI and other neurophysiological and endocrine measures. This includes projects examining brain and behavioral responses of drug addicted mothers, and how intranasal oxytocin may impact maternal responses. This research has been funded by the National Institute of Child Health and Human Development and the National Institute of Drug Abuse. We have also published on the effects of intranasal oxytocin on children and adolescents with autism.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://yaksilab.com/publications/,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: ConnectionResetError(54, 'Connection reset by peer') | reason: 
https://awhvogellab.com/people/,We study the interactions between visual working memory and selective attention using psychophysical and electrophysiological methods.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 404: 'Not Found'> | reason: Not Found
http://www.stat.cmu.edu/~genovese/?p=research,Currently, in neuroscience, I am working with different groups to study the remapping of human's visual representation during and after eye movements and the role of the amygdala and pre-frontal cortex in depression,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
https://neurocomp.engr.ucr.edu/publications.html,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 404: 'Not Found'> | reason: Not Found
http://ion.uoregon.edu/content/adrianne-huxtable,neural control of breathing (the central brainstem and spinal cord networks), with a specific focus on how inflammation ... undermines breathing,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://mathneuro.cns.utexas.edu/research,We develop novel analytical and algorithmic tools to address questions at the interface of Systems Neuroscience and Applied Mathematics,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
https://medschool.ucsd.edu/education/neurograd/faculty/Pages/angela-yu.aspx,Computational modeling and psychophysics of attention, learning, and decision-making,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://www.snl.salk.edu/~navlakha/,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
http://bachlab.pitt.edu/publications,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
https://www.dosclab.com/publications,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://sites.usc.edu/inclab/,Current projects are focused on understanding the relationship between movement experience, movement outcomes and underlying neural control. We are using Opal movement sensors (small, lightweight, synchronized accelerometer /gyroscope /magnetometers) to analyze infant movement experience and movement outcomes through full-day, in-home monitoring,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
https://cognitive-brain.lab.uiowa.edu/,The laboratory uses state-of-the-art functional imaging tools such as functional magnetic resonance imaging (fMRI) and positron emission tomography (PET) as well as advanced structural imaging protocols (e.g., diffusion weighted imaging) in conjunction with neuropsychological tests and personality assessments.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://mathneuro.cns.utexas.edu/publications,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
https://spl.stanford.edu/projects-0,(Psychology) The goal of this project is to create a computational model that will help us understand the unfolding of emotions at the group level (collective emotion) and to correlate this model with real life events,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://www.engineering.uiowa.edu/faculty-staff/gary-e-christensen,My research involves developing new image registration methods for customizing electronic anatomical atlases, automatic segmentation, modeling anatomical shape for the characterization of normalcy and disease, and brain mapping.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://ampl.usc.edu/,he AMPL performs basic science and translational research focused on the neural mechanisms for muscle activation, engineering of non-invasive systems to study human motor function, and neuromuscular chronic pain disorders. Of particular interest to the lab are adaptive and maladaptive motor adaptations in individuals with chronic pain, and the brain mechanism of these adaptations.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
https://epilepsylab.uchicago.edu/,Epilepsy is a serious neurological disease that affects a large population. To understand the mechanisms underlying this disease we apply an interdisciplinary approach that includes clinical studies from patients with epilepsy, experimental models, computer simulations and mathematical modeling.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(gaierror(8, 'nodename nor servname provided, or not known')) | reason: [Errno 8] nodename nor servname provided, or not known
https://epilepsylab.uchicago.edu/page/publications,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(gaierror(8, 'nodename nor servname provided, or not known')) | reason: [Errno 8] nodename nor servname provided, or not known
http://www.etkinlab.stanford.edu/publications,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://sleepandcognitionlab.org/,We are specifically interested in translational research questions that lead to improving the lives of people with cognitive impairments. To accomplish this work, we utilize electroencephalography (EEG) and functional magnetic resonance imaging (fMRI) to measure brain activity during sleep and wake. We also use pharmacology and brain stimulation during sleep to improve waking performance. In addition, we use signal processing and computational modeling to reveal patterns in the data not available to the naked eye.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
https://poldracklab.stanford.edu/,Our lab uses the tools of cognitive neuroscience to understand how decision making, executive control, and learning and memory are implemented in the human brain. We also develop neuroinformatics tools and resources to help researchers make better sense of data.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://tedabel.lab.uiowa.edu/research,The primary focus of research in the Abel lab is to understand the cellular and molecular mechanisms of long-term memory storage with a focus on the mammalian hippocampus.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://medschool.ucsd.edu/education/neurograd/faculty/Pages/pamela-reinagel.aspx,computational models to explain reward-motivated choice behavior,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://raymondlab.weebly.com/,The goal of our research is to understand the algorithms the brain uses to learn,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 404: 'Not Found'> | reason: Not Found
https://doellerlab.com/research/,The Doeller and Kaplan group uses neuroimaging techniques such as functional magnetic resonance imaging (fMRI) and magnetoencephalography (MEG) to investigate brain systems that support learning, memory, and decision making. The former technique boasts relatively good “spatial resolution” (the ability to detect where a signal is coming from) while the latter boasts good “temporal resolution” (the ability to detect when a signal occurs). By combining this data with electrophysiological recordings from rodents, the team is able to paint a more comprehensive picture of the link between entorhinal brain signals and general cognition. ... Our framework is concerned with the key idea that this navigation system in the brain—potentially as a result of evolution—provides a fundamental neural metric for human cognition.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(gaierror(8, 'nodename nor servname provided, or not known')) | reason: [Errno 8] nodename nor servname provided, or not known
https://scholar.google.com/citations?hl=en&user=KgioDk8AAAAJ&view_op=list_works&sortby=pubdate,Google,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://medschool.ucsd.edu/education/neurograd/faculty/Pages/william-klristan.aspx,study vector calculations, coding/decoding, and control of gain,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://www.vis.caltech.edu/papers,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(gaierror(8, 'nodename nor servname provided, or not known')) | reason: [Errno 8] nodename nor servname provided, or not known
http://sites.bu.edu/chandlab/,Understanding how the primate brain makes decisions based on sensory input and guides limb movement. Extensive evidence from stroke patients and physiological/lesion studies in humans suggest that a part of the brain called the dorsal premotor cortex is involved in selecting the appropriate limb movement on the basis of the sensory input.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
https://www.sylwestraklab.com/papers,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://raymondlab.weebly.com/publications.html,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 404: 'Not Found'> | reason: Not Found
https://michaelson.lab.uiowa.edu/publications,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://www.vhlab.org/,In the Neural Circuits Lab, we apply a new generation of optical and optogenetic tools to observe both fine-scale circuit features and systems-level responses at the same time, in the living brain. We combine these optical approaches with advanced physiological and anatomical techniques to address previously inaccessible questions about neural circuitry and its development in mammalian visual cortex.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2018&q=WH+Swanson&btnG=,Google,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://scholar.google.com/citations?hl=en&user=ubOEBGYAAAAJ&view_op=list_works&sortby=pubdate,Google,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 404: 'Not Found'> | reason: Not Found
https://www.janelia.org/our-research,Janelia Labs,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://neuroscience.sf.ucdavis.edu/people/evangelos-antzoulatos,large-scale neural networks that implement cognitive functions,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://medschool.ucsd.edu/education/neurograd/faculty/Pages/charles-stevens.aspx,mechanisms responsible for synaptic transmission,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://www.sagecenter.ucsb.edu/about,The Center integrates a wide range of scholarly endeavors and technologies in the humanities, social sciences and the sciences. These will include, for example, the metaphysics and the philosophy of the mind; methodologies in the social and behavioral sciences; and the relatively recent tools that have been developed in the sciences such as functional neuro-imaging, genetic techniques, computational modeling and immersive virtual environment technology.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://www.nmi-lab.org/research-topics/,Bridge ML and neuroscience (Lifelong learning machines); Extracting information from unlabeled data; scalable neuromorphic learning machines; On-line, spike-based deep learning and Stochastic Spiking Neural Networks,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 404: 'Not Found'> | reason: Not Found
http://monkeybiz.stanford.edu/index.html,Computer modelling techniques are then used to develop more refined hypotheses concerning the relationship of brain to behavior that are both rigorous and testable. This combination of behavioral, electrophysiological and computational techniques provides a realistic basis for neurophysiological investigation of cognitive functions such as perception, memory and motor planning,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 403: 'Forbidden'> | reason: Forbidden
https://medicine.uiowa.edu/psychiatry/sinapse/,SINAPSE is an interdisciplinary team of computer scientists, software engineers, and medical investigators who develop computational tools for the analysis and visualization of medical image data. The purpose of the group is to provide the infrastructure and environment for the development of computational algorithms and open-source technologies, and then oversee the training and dissemination of these tools to the medical research community.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://scholar.google.com/citations?hl=en&user=hX40SzUAAAAJ&view_op=list_works&sortby=pubdate,Google,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://statweb.stanford.edu/~susan/LabIndex.html,We use computational statistics, multitable and nonparametric methods such as the bootstrap and MCMC computation of complex posterior distributions to draw inferences about complex biological phenomena,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
http://monkeybiz.stanford.edu/pubs.html,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 403: 'Forbidden'> | reason: Forbidden
https://wemmie.lab.uiowa.edu/,John Wemmie, MD, PhD, professor in the Department of Psychiatry at the University of Iowa, is interested in the role of brain pH and acid-sensing ion channels in brain function and behavior. This work has led to the discovery of critical roles for brain pH in synaptic plasticity, anxiety, and depression-related behaviors in mice. Current projects include investigating the synaptic mechanisms for acid-sensing ion channel action and also translating these discoveries to human behavior and brain function. For example, his laboratory is using non-invasive pH-sensitive magnetic resonance imaging to investigate the roles of brain pH in psychiatric illnesses such as panic disorder and bipolar affective disorder.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://scholar.google.com/citations?hl=en&user=-5ZxgGsAAAAJ&view_op=list_works&sortby=pubdate,Google,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://compneuro.cmu.edu/,Ph.D. in Neural Computation. GRE not required but Institution(0274) and Department(0213).,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
https://huguenard-lab.stanford.edu/wp1/,Our approach is an analysis of the discrete components that make up thalamic and cortical circuits, and reconstitution of components into both in vitro biological and in silico computational networks,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
https://maharbizgroup.wordpress.com/publications/,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: RemoteDisconnected('Remote end closed connection without response') | reason: 
https://huguenard-lab.stanford.edu/wp1/publications/,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
http://www.nmi-lab.org/pubs_by_name/,Lab,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: <HTTPError 404: 'Not Found'> | reason: Not Found
https://www.brainnetworkslab.com/,Our work involves analysis of network data at different spatial, temporal, and topological scales. Our goal is to understand the underlying principles that shape the organization and function of biological neural networks.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://www.bu.edu/math/people/faculty/probability-and-statistics/eden/,Developing mathematical and statistical methods to analyze neueral spiking activity by developing a methodological, statistical framework and applying them to point process observations.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
https://www.ncbi.nlm.nih.gov/pubmed/?term=Shinozaki+G,PubMed,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://neuroscience.ucdavis.edu/people/alex-nord,(Brain Disease, Disorders), To that end, I perform both experimental work and computational analysis to reveal function of primary DNA sequence, epigenomic modifications, and chromatin structure,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://sail.usc.edu/,SAIL conducts fundamental and applied research in human-centered information processing. Our emphasis is on speech, audio, language, biomedical and multi-modal signal processing, machine learning and pattern recognition.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
https://shenoy.people.stanford.edu/overview,(BMIs), conducts neuroscience, neuroengineering and translational research to better understand how the brain controls movement, and to design medical systems to assist people with paralysis,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://clas.uiowa.edu/geography/people/caglar-koylu,GIScience, spatial data science, information visualization, human-computer interaction, mobility and geo-social networks,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://www.carrillolab.com/research-1/,...to understand the molecules and developmental programs that regulate neuronal development and wiring,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: ConnectionResetError(54, 'Connection reset by peer') | reason: 
https://www.cmu.edu/dietrich/philosophy/people/faculty/danks.html,My research largely falls at the intersection of philosophy, cognitive science, and machine learning, using ideas and frameworks from each to inform the others. My primary research in recent years has been in computational cognitive science: developing fully-specified computational models to describe, predict, and most importantly, explain human behavior (in causal cognition, concepts and categories, and most recently, linguistics).,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
http://user.engineering.uiowa.edu/~sonka/research.php,Research interests include medical imaging, image segmentation, and automated knowledge-based image analysis in a variety of applications and in various image modalities.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('timed out') | reason: 
https://escience.washington.edu/people/ariel-rokem/,development of data science tools, techniques and methods and their application to the analysis of neural data,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: ConnectionResetError(54, 'Connection reset by peer') | reason: 
https://williams.lab.uiowa.edu/,The Williams lab is interested in understanding the molecular and cellular mechanisms by which genetic risk factors contribute to psychiatric disease from a developmental perspective. Our current projects focus on voltage-gated calcium channel genes, which have been linked to the risk of developing bipolar disorder, schizophrenia, depression, and autism. We use induced pluripotent stem cells and transgenic mouse models to study how calcium channel gene SNPs alter neuronal development, neural circuit function, and affective behavior. We employ a wide range of approaches, including molecular biology, live cell imaging, neuropathology, and animal behavioral assessments, to try to unravel the developmental pathways involved in neuropsychiatric disease, in the hope of identifying novel treatment targets.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: timeout('The read operation timed out') | reason: 
https://pondside.uchicago.edu/oba/faculty/Hatsopoulos/lab/index.html,Our approach has been to simultaneously record neural activity from large groups of neurons using multi-electrode arrays while performing detailed kinematic, kinetic, and muscle measurements of goal-directed, motor behaviors, and to develop mathematical models that relate neural activity with behavior. These mathematical models provide insights as to what aspects of motor behavior are being encoded in cortical neurons, but also can be used to decipher or “decode” neural activity in order to predict movement which has practical implications for brain-machine interface development.,https://github.com/eselkin/awesome-computational-neuroscience#readme,Computational Neuroscience error: URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)')) | reason: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
